wikiData	wikiDataLabel	tagInfo	tagClassLabel	mainCategoryLabel
http://www.wikidata.org/entity/Q103824	hematology	Tag:healthcare:speciality=haematology	medical specialty	Category:Hematology
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	Christian denomination	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	Christian denomination	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	religious organization	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	religious organization	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	religious denomination	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	religious denomination	Category:Seventh-day Adventist Church
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	Christian denomination	Q32413782
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	Christian denomination	Q32413782
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	religious organization	Q32413782
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	religious organization	Q32413782
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=adventist	religious denomination	Q32413782
http://www.wikidata.org/entity/Q104319	Seventh-day Adventist Church	Tag:denomination=seventh_day_adventist	religious denomination	Q32413782
http://www.wikidata.org/entity/Q105190	levee	Tag:man_made=dyke		Category:Dikes
http://www.wikidata.org/entity/Q121713	acupuncture	Tag:healthcare:speciality=acupuncture	academic discipline	Category:Acupuncture
http://www.wikidata.org/entity/Q121713	acupuncture	Tag:healthcare:speciality=acupuncture	alternative medical treatment	Category:Acupuncture
http://www.wikidata.org/entity/Q124282	dock	Tag:waterway=dock		Category:Docks (maritime)
http://www.wikidata.org/entity/Q129211	cage	Tag:zoo=enclosure		
http://www.wikidata.org/entity/Q131734	brewery	Key:brewery		Category:Breweries
http://www.wikidata.org/entity/Q131734	brewery	Tag:craft=brewery		Category:Breweries
http://www.wikidata.org/entity/Q847	tennis	Tag:sport=tennis	type of sport	Category:Tennis
http://www.wikidata.org/entity/Q2736	association football	Tag:sport=soccer	type of sport	Category:Association football
http://www.wikidata.org/entity/Q2736	association football	Tag:sport=soccer	Olympic sport	Category:Association football
http://www.wikidata.org/entity/Q2736	association football	Tag:sport=soccer	spectator sport	Category:Association football
http://www.wikidata.org/entity/Q8524	association football pitch	Tag:leisure=pitch		Category:Association football fields
http://www.wikidata.org/entity/Q8524	association football pitch	Tag:sport=soccer		Category:Association football fields
http://www.wikidata.org/entity/Q81715	barricade	Key:barrier		
http://www.wikidata.org/entity/Q179700	statue	Tag:memorial=statue	genre of sculpture	Category:Statues
http://www.wikidata.org/entity/Q180987	stupa	Tag:tower:type=stupa		Category:Stupas
http://www.wikidata.org/entity/Q182610	electrical terminal	Tag:power=terminal		Category:Electrical connection terminals
http://www.wikidata.org/entity/Q187916	horse racing	Tag:sport=horse_racing		Category:Horse racing
http://www.wikidata.org/entity/Q187916	horse racing	Tag:sport=horse_racing		Category:Horse races
http://www.wikidata.org/entity/Q188509	suburb	Tag:place=suburb	urban unit definition	Category:Suburbs
http://www.wikidata.org/entity/Q188869	field	Tag:landuse=farmland		
http://www.wikidata.org/entity/Q189317	petanque	Tag:sport=petanque	type of sport	Category:Pétanque
http://www.wikidata.org/entity/Q190992	Iberians	Tag:historic:civilization=iberian	historical ethnic group	Category:Iberians
http://www.wikidata.org/entity/Q191552	iron ore	Tag:resource=iron_ore		Category:Iron ores
http://www.wikidata.org/entity/Q193387	croquet	Tag:sport=croquet	type of sport	Category:Croquet
http://www.wikidata.org/entity/Q198998	Coptic Orthodox Church	Tag:denomination=coptic_orthodox	Christian denomination	Category:Coptic Orthodox Church
http://www.wikidata.org/entity/Q198998	Coptic Orthodox Church	Tag:denomination=coptic_orthodox	patriarchate	Category:Coptic Orthodox Church
http://www.wikidata.org/entity/Q203179	Assyrian Church of the East	Tag:denomination=assyrian	Churches of the two councils	Category:Assyrian Church of the East
http://www.wikidata.org/entity/Q203179	Assyrian Church of the East	Tag:denomination=assyrian	religious denomination	Category:Assyrian Church of the East
http://www.wikidata.org/entity/Q204776	bench	Key:bench		Category:Benches (furniture)
http://www.wikidata.org/entity/Q204776	bench	Tag:amenity=bench		Category:Benches (furniture)
http://www.wikidata.org/entity/Q205234	siren	Tag:emergency=siren		Category:Sirens
http://www.wikidata.org/entity/Q210077	baptistery	Tag:building=font		Category:Baptisteries
http://www.wikidata.org/entity/Q210272	cultural heritage	Key:heritage		Category:Cultural heritage
http://www.wikidata.org/entity/Q210272	cultural heritage	Tag:historic=heritage		Category:Cultural heritage
http://www.wikidata.org/entity/Q216952	Messianic Judaism	Tag:denomination=messianic_jewish	religious movement	Category:Messianic Judaism
http://www.wikidata.org/entity/Q216952	Messianic Judaism	Tag:denomination=messianic_jewish	religious denomination	Category:Messianic Judaism
http://www.wikidata.org/entity/Q221722	bike path	Tag:highway=cycleway		Category:Bike paths
http://www.wikidata.org/entity/Q241045	portrait at bust length	Tag:artwork_type=bust	genre	Category:Portraits at bust length
http://www.wikidata.org/entity/Q241045	portrait at bust length	Tag:artwork_type=bust	sculpture	Category:Portraits at bust length
http://www.wikidata.org/entity/Q241045	portrait at bust length	Tag:artwork_type=bust	form of art	Category:Portraits at bust length
http://www.wikidata.org/entity/Q250840	nozzle	Tag:fountain=nozzle	appliance	Category:Nozzles
http://www.wikidata.org/entity/Q264661	obstacle	Key:barrier		
http://www.wikidata.org/entity/Q274153	water tower	Tag:building=water_tower		Category:Water towers
http://www.wikidata.org/entity/Q274153	water tower	Tag:man_made=water_tower		Category:Water towers
http://www.wikidata.org/entity/Q280522	Śvētāmbara	Tag:denomination=svetambara		Category:Śvētāmbara
http://www.wikidata.org/entity/Q283202	harbor	Key:harbour		Category:Harbors
http://www.wikidata.org/entity/Q283202	harbor	Tag:seamark:type=harbour		Category:Harbors
http://www.wikidata.org/entity/Q291240	car rental company	Tag:amenity=car_rental		Category:Car rental
http://www.wikidata.org/entity/Q318144	Cycladic civilization	Tag:historic:civilization=cycladic	archaeological culture	Category:Cycladic civilization
http://www.wikidata.org/entity/Q326478	land art	Tag:artwork_type=landart	art movement	Category:Land art
http://www.wikidata.org/entity/Q326478	land art	Tag:artwork_type=landart	art genre	Category:Land art
http://www.wikidata.org/entity/Q329646	United Methodist Church	Tag:denomination=united_methodist	Christian denomination	Category:United Methodist Church
http://www.wikidata.org/entity/Q336078	sex club	Tag:amenity=swingerclub		
http://www.wikidata.org/entity/Q350783	rail guided transport	Key:railway	mode of transport	Category:Rail vehicles
http://www.wikidata.org/entity/Q350783	rail guided transport	Key:railway	mode of transport	Q9776596
http://www.wikidata.org/entity/Q358378	house name	Key:addr:housename		Category:House names
http://www.wikidata.org/entity/Q474728	Wildlife crossings	Tag:man_made=wildlife_crossing		
http://www.wikidata.org/entity/Q481289	official residence	Tag:government=presidency		Category:Official residences
http://www.wikidata.org/entity/Q511355	television studio	Tag:studio=television		Category:Television studios
http://www.wikidata.org/entity/Q527449	Ottoman architecture	Tag:building:architecture=ottoman	architectural style	Category:Architecture in the Ottoman Empire
http://www.wikidata.org/entity/Q532998	manhole	Key:manhole		Category:Manholes
http://www.wikidata.org/entity/Q548662	public transport stop	Tag:public_transport=platform		Category:Stations, terminals and stops
http://www.wikidata.org/entity/Q551997	wire	Key:wires		Category:Wire
http://www.wikidata.org/entity/Q574514	Anthroposophical medicine	Tag:healthcare:speciality=anthroposophical	alternative medicine	
http://www.wikidata.org/entity/Q578719	Yuzu Nembutsu	Tag:denomination=yuzu_nembutsu	religion	Category:Yūzū Nembutsu Buddhism
http://www.wikidata.org/entity/Q601510	noise barrier	Tag:wall=noise_barrier		
http://www.wikidata.org/entity/Q604804	European Train Control System	Key:railway:etcs	train protection system	
http://www.wikidata.org/entity/Q604804	European Train Control System	Key:railway:etcs	control system	
http://www.wikidata.org/entity/Q614624	Neo-Mudéjar	Tag:building:architecture=neo_mudejar	architectural style	Category:Neo-Mudéjar
http://www.wikidata.org/entity/Q623605	gristmill	Tag:industrial=grinding_mill		Category:Flour mills
http://www.wikidata.org/entity/Q624114	kitchen garden	Tag:garden:style=kitchen		
http://www.wikidata.org/entity/Q626687	boules pitch	Tag:leisure=pitch	infrastructure	
http://www.wikidata.org/entity/Q640047	compass rose	Tag:man_made=compass_rose		Category:Compass roses
http://www.wikidata.org/entity/Q657345	ticket machine	Tag:vending=public_transport_tickets		
http://www.wikidata.org/entity/Q693464	cash	Key:payment:cash		Category:Cash
http://www.wikidata.org/entity/Q695207	log cabin	Tag:building=cabin		Category:Log cabins
http://www.wikidata.org/entity/Q731206	Fundação Nacional do Índio	Tag:source=Funai	government agency	Category:Fundação Nacional do Índio
http://www.wikidata.org/entity/Q731206	Fundação Nacional do Índio	Tag:source=Funai	civil service	Category:Fundação Nacional do Índio
http://www.wikidata.org/entity/Q738031	park and ride	Key:park_ride		
http://www.wikidata.org/entity/Q741118	tennis court	Tag:leisure=pitch		Category:Tennis venues
http://www.wikidata.org/entity/Q741118	tennis court	Tag:sport=tennis		Category:Tennis venues
http://www.wikidata.org/entity/Q744027	Greek cuisine	Tag:cuisine=greek	national cuisine	Category:Greek cuisine
http://www.wikidata.org/entity/Q751876	château	Tag:castle_type=stately		Category:Châteaux
http://www.wikidata.org/entity/Q751944	token coin	Key:payment:token_coin		Category:Token coins
http://www.wikidata.org/entity/Q754796	miniature golf	Tag:sport=miniature_golf		Category:Miniature golf
http://www.wikidata.org/entity/Q769603	non-metropolitan county	Tag:admin_level=6		Category:Non-metropolitan counties
http://www.wikidata.org/entity/Q769603	non-metropolitan county	Tag:designation=non_metropolitan_county		Category:Non-metropolitan counties
http://www.wikidata.org/entity/Q785952	public bath	Tag:amenity=public_bath		Category:Public baths
http://www.wikidata.org/entity/Q817477	tehsil	Tag:admin_level=6	designation for an administrative territorial entity	Category:Tahsils of British India
http://www.wikidata.org/entity/Q819106	Lincoln Heritage Trail	Tag:network=US:LHT	auto trail	
http://www.wikidata.org/entity/Q839038	Great Lakes Circle Tour	Tag:network=GLCT	highway system	Category:Great Lakes Circle Tours
http://www.wikidata.org/entity/Q842389	share taxi	Key:share_taxi		Category:Share taxis
http://www.wikidata.org/entity/Q847580	moving walkway	Tag:conveying=yes	mode of transport	Category:Moving walkways
http://www.wikidata.org/entity/Q848771	Nyingma	Tag:denomination=nyingma	school of Buddhism	Category:Nyingma
http://www.wikidata.org/entity/Q850767	chairlift	Tag:aerialway=chair_lift		Category:Chairlifts
http://www.wikidata.org/entity/Q859994	B+R	Key:bike_ride	transport	
http://www.wikidata.org/entity/Q865693	gift shop	Tag:shop=gift		
http://www.wikidata.org/entity/Q875267	necessity and sufficiency	Key:conditional	logical consequence	Category:Necessity and sufficiency
http://www.wikidata.org/entity/Q875267	necessity and sufficiency	Key:conditional	pair of concepts	Category:Necessity and sufficiency
http://www.wikidata.org/entity/Q885856	Blue Ridge Parkway	Tag:network=US:NPS:Blue_Ridge	scenic route	Category:Blue Ridge Parkway
http://www.wikidata.org/entity/Q891698	Q891698	Tag:leisure=pitch		
http://www.wikidata.org/entity/Q891698	Q891698	Tag:sport=soccer		
http://www.wikidata.org/entity/Q895471	bowls	Tag:sport=bowls	type of sport	Category:Bowls
http://www.wikidata.org/entity/Q913842	Applied kinesiology	Tag:healthcare:speciality=applied_kinesiology		
http://www.wikidata.org/entity/Q921099	boundary marker	Tag:boundary=marker		Category:Boundary markers
http://www.wikidata.org/entity/Q953806	bus stop	Tag:public_transport=platform		Category:Bus stops
http://www.wikidata.org/entity/P101	field of work	Key:craft	Wikidata property for items about positions	
http://www.wikidata.org/entity/P101	field of work	Key:craft	Wikidata property for items about people or organisations	
http://www.wikidata.org/entity/P670	house number	Key:addr:housenumber	Wikidata qualifier	
http://www.wikidata.org/entity/P670	house number	Key:addr:housenumber	Wikidata property for a multi-source identifier	
http://www.wikidata.org/entity/P670	house number	Key:addr:housenumber	Wikidata property related to transport	
http://www.wikidata.org/entity/P670	house number	Key:addr:housenumber	Wikidata property encoding a vCard value	
http://www.wikidata.org/entity/P1684	inscription	Key:inscription	Wikidata property related to creative works	
http://www.wikidata.org/entity/P1684	inscription	Key:inscription	Wikidata property related to structures	
http://www.wikidata.org/entity/P1684	inscription	Key:inscription	Wikidata property used as "depicts" (P180) qualifier on Commons	
http://www.wikidata.org/entity/P2012	cuisine	Key:cuisine	Wikidata property for items about organizations	
http://www.wikidata.org/entity/P2012	cuisine	Key:cuisine	Wikidata property related to gastronomy	
http://www.wikidata.org/entity/P3608	EU VAT number	Key:ref:vatin	Wikidata property to identify organizations in company registers	
http://www.wikidata.org/entity/Q7718	ski jumping	Tag:sport=ski_jumping	type of sport	Category:Ski jumping
http://www.wikidata.org/entity/Q181623	warehouse	Tag:building=warehouse		Category:Warehouses
http://www.wikidata.org/entity/Q831219	house of prayer	Tag:amenity=place_of_worship		Category:Houses of prayer
http://www.wikidata.org/entity/Q986065	subdistrict of China	Tag:china_class=jiedao		Category:Subdistricts of the People's Republic of China
http://www.wikidata.org/entity/Q1046686	allergology	Tag:healthcare:speciality=allergology	medical specialty	Category:Allergology
http://www.wikidata.org/entity/Q1047832	reservoir	Tag:man_made=storage_tank		Category:Storage tanks
http://www.wikidata.org/entity/Q1049976	transplantology	Tag:healthcare:speciality=transplant	academic major	Category:Transplantation medicine
